,open,high,low,close
342,16.210500000000003,16.481000000000005,15.876000000000014,16.197
343,16.144000000000002,16.418500000000005,15.829500000000015,16.16
344,16.110000000000003,16.381000000000007,15.777500000000014,16.107
345,16.076,16.345000000000006,15.744500000000013,16.077499999999997
346,16.045,16.311000000000007,15.705000000000013,16.037499999999998
347,15.976000000000003,16.24750000000001,15.653500000000012,15.986499999999996
348,15.950000000000003,16.181000000000008,15.618500000000012,15.923499999999995
349,15.900500000000003,16.140000000000008,15.592000000000013,15.900999999999996
350,15.894000000000002,16.10500000000001,15.584000000000012,15.865999999999996
351,15.896500000000003,16.12250000000001,15.583500000000011,15.860499999999998
352,15.922500000000005,16.15350000000001,15.582500000000014,15.865
353,15.991000000000005,16.18950000000001,15.637000000000011,15.896
354,16.057000000000006,16.26900000000001,15.715500000000011,15.965
355,16.065000000000005,16.28100000000001,15.75400000000001,16.0225
356,16.056500000000007,16.304500000000008,15.74500000000001,16.033499999999997
357,16.035500000000006,16.29950000000001,15.74100000000001,16.0235
358,16.033000000000005,16.28950000000001,15.724000000000009,16.000499999999995
359,16.086500000000004,16.32650000000001,15.76100000000001,16.02
360,16.125500000000002,16.38100000000001,15.80500000000001,16.077999999999996
361,16.141000000000002,16.40850000000001,15.824000000000009,16.118999999999996
362,16.237500000000004,16.48150000000001,15.87950000000001,16.1545
363,16.352500000000003,16.58900000000001,15.971000000000009,16.241999999999997
364,16.3795,16.650000000000013,16.02000000000001,16.319499999999998
365,16.3945,16.71150000000001,16.040500000000012,16.357499999999998
366,16.410500000000003,16.72400000000001,16.058500000000013,16.3785
367,16.4615,16.773000000000014,16.08350000000001,16.407500000000002
368,16.5715,16.957000000000015,16.201500000000014,16.596
369,16.683500000000002,17.110500000000012,16.313000000000013,16.7035
370,16.744,17.220500000000012,16.370500000000014,16.816
371,16.7605,17.25350000000001,16.40350000000001,16.8705
372,16.724999999999998,17.224500000000013,16.409000000000013,16.869999999999997
373,16.694499999999998,17.19650000000001,16.376000000000012,16.834
374,16.644,17.14050000000001,16.319500000000012,16.797
375,16.612999999999996,17.133000000000013,16.29100000000001,16.752000000000002
376,16.552,17.061000000000014,16.235000000000014,16.700000000000003
377,16.4965,16.995500000000014,16.168000000000013,16.633000000000003
378,16.424500000000002,16.941000000000013,16.103000000000016,16.581500000000002
379,16.339499999999997,16.85500000000001,16.019500000000015,16.494000000000003
380,16.282,16.78550000000001,15.955500000000015,16.414000000000005
381,16.232499999999998,16.72850000000001,15.923000000000012,16.357500000000005
382,16.136999999999997,16.64600000000001,15.868000000000013,16.308500000000002
383,16.035999999999998,16.545000000000012,15.784000000000011,16.221500000000002
384,15.987,16.469000000000012,15.736000000000013,16.147000000000002
385,15.9475,16.395000000000014,15.69350000000001,16.084500000000002
386,15.877500000000001,16.345000000000013,15.634500000000012,16.040000000000003
387,15.772499999999999,16.267500000000013,15.567000000000013,15.962500000000002
388,15.5825,16.02550000000001,15.378500000000011,15.702500000000004
389,15.374500000000001,15.77700000000001,15.18150000000001,15.495500000000003
390,15.228,15.579000000000011,15.037500000000012,15.288000000000002
391,15.094000000000003,15.448000000000011,14.896000000000011,15.155000000000001
392,14.977500000000003,15.32650000000001,14.783000000000012,15.0345
393,14.848000000000004,15.196000000000009,14.666500000000013,14.913499999999999
394,14.738000000000005,15.075000000000012,14.564000000000012,14.794
395,14.635000000000005,14.944000000000011,14.462000000000012,14.6865
396,14.575000000000003,14.85150000000001,14.400500000000012,14.604999999999999
397,14.523000000000001,14.79500000000001,14.35550000000001,14.5505
398,14.470000000000002,14.728000000000009,14.300000000000011,14.498499999999998
399,14.408000000000005,14.66450000000001,14.243500000000012,14.442999999999998
400,14.334500000000002,14.590500000000011,14.179000000000011,14.374999999999996
401,14.265500000000003,14.51300000000001,14.099000000000013,14.299499999999998
402,14.202500000000004,14.44450000000001,14.038000000000011,14.230999999999998
403,14.116000000000003,14.365500000000008,13.963000000000012,14.164499999999999
404,14.037,14.27900000000001,13.882500000000011,14.0755
405,13.936000000000002,14.18000000000001,13.791000000000011,13.994
406,13.856,14.08900000000001,13.706000000000012,13.899499999999998
407,13.7955,14.006000000000009,13.63600000000001,13.825499999999996
408,13.800500000000003,13.97950000000001,13.62000000000001,13.784999999999997
409,13.811000000000002,13.977500000000012,13.615500000000008,13.777499999999995
410,13.8,13.971000000000013,13.60800000000001,13.786499999999995
411,13.8065,13.944000000000013,13.619500000000011,13.760499999999997
412,13.8345,13.974500000000015,13.64000000000001,13.784999999999997
413,13.8505,13.998500000000016,13.663000000000007,13.810999999999996
414,13.863,14.027500000000014,13.678000000000008,13.835499999999996
415,13.881499999999999,14.047000000000015,13.690000000000008,13.854999999999995
416,13.898000000000001,14.064500000000015,13.70450000000001,13.870499999999996
417,13.913000000000002,14.088000000000013,13.721500000000011,13.890999999999995
418,13.940000000000001,14.110000000000014,13.749500000000012,13.902499999999995
419,13.931999999999999,14.137500000000014,13.749000000000013,13.933499999999995
420,13.9255,14.135000000000014,13.730500000000012,13.925499999999994
421,13.9285,14.163000000000014,13.73550000000001,13.920999999999992
422,14.001999999999999,14.235000000000014,13.802500000000013,13.991999999999994
423,14.056999999999999,14.307500000000015,13.85700000000001,14.066499999999994
424,14.107,14.375000000000014,13.90800000000001,14.120499999999993
425,14.164999999999997,14.429000000000013,13.96750000000001,14.165999999999993
426,14.233499999999998,14.497500000000013,14.031500000000008,14.228499999999993
427,14.293999999999997,14.593500000000015,14.097000000000008,14.306999999999993
428,14.353999999999996,14.650500000000013,14.154000000000007,14.365499999999992
429,14.431999999999997,14.740000000000013,14.234000000000009,14.453999999999994
430,14.535499999999999,14.86000000000001,14.33050000000001,14.545499999999993
431,14.654999999999998,14.984000000000009,14.43300000000001,14.664999999999992
432,14.738999999999999,15.072000000000008,14.51000000000001,14.76049999999999
433,14.7945,15.151000000000007,14.566000000000011,14.840499999999992
434,14.881499999999999,15.238500000000007,14.61350000000001,14.883499999999993
435,14.894499999999999,15.279000000000007,14.64800000000001,14.938999999999993
436,14.894,15.294500000000008,14.64200000000001,14.956499999999995
437,14.913,15.30550000000001,14.61100000000001,14.939999999999994
438,14.945500000000001,15.34350000000001,14.628000000000009,14.962499999999995
439,14.996500000000001,15.421500000000009,14.681000000000008,15.008499999999993
440,15.046000000000001,15.478000000000009,14.725000000000009,15.066999999999993
441,15.116000000000003,15.52700000000001,14.763500000000011,15.119999999999994
442,15.066000000000003,15.52950000000001,14.71450000000001,15.119499999999993
443,14.998500000000002,15.481500000000008,14.65100000000001,15.071499999999991
444,14.947000000000003,15.40900000000001,14.57950000000001,15.009999999999991
445,14.909500000000003,15.37400000000001,14.53300000000001,14.97299999999999
446,14.856500000000002,15.350500000000007,14.49250000000001,14.930499999999991
447,14.791500000000005,15.27500000000001,14.40800000000001,14.885999999999992
448,14.764500000000004,15.273000000000007,14.34850000000001,14.823499999999992
449,14.697000000000003,15.256500000000008,14.283500000000009,14.810999999999993
450,14.607000000000003,15.19850000000001,14.182000000000007,14.748499999999993
451,14.464500000000001,15.083000000000009,14.047000000000006,14.645499999999993
452,14.34,14.98350000000001,13.917500000000004,14.508499999999994
453,14.2005,14.87400000000001,13.778000000000002,14.389499999999995
454,14.05,14.72350000000001,13.648000000000001,14.252999999999995
455,13.883,14.58650000000001,13.481000000000003,14.119999999999994
456,13.732999999999999,14.424500000000009,13.335000000000003,13.950999999999993
457,13.545499999999999,14.250500000000008,13.197000000000003,13.807999999999993
458,13.333499999999997,14.037500000000009,13.006500000000003,13.619499999999993
459,13.118999999999996,13.777000000000006,12.792000000000003,13.391499999999994
460,12.908999999999997,13.560500000000008,12.595000000000002,13.181499999999994
461,12.667499999999999,13.317500000000006,12.390000000000004,12.968499999999995
462,12.477499999999997,13.067000000000007,12.207000000000004,12.731999999999994
463,12.339499999999997,12.888000000000009,12.063000000000004,12.542999999999996
464,12.199499999999997,12.750000000000009,11.935000000000004,12.401999999999994
465,12.054499999999997,12.59050000000001,11.791000000000004,12.251499999999995
466,11.922999999999998,12.429500000000008,11.658000000000005,12.107999999999995
467,11.802499999999998,12.272000000000007,11.556500000000003,11.958499999999995
468,11.609999999999996,12.077500000000006,11.424500000000004,11.836499999999996
469,11.451999999999996,11.865000000000006,11.267500000000004,11.631999999999996
470,11.289999999999996,11.672500000000007,11.130000000000004,11.450999999999997
471,11.173999999999996,11.519000000000007,11.022000000000004,11.294999999999996
472,11.060499999999994,11.372000000000005,10.919500000000003,11.180999999999996
473,11.010999999999994,11.261000000000006,10.854500000000003,11.067499999999995
474,10.938999999999995,11.172000000000006,10.796000000000003,11.013499999999997
475,10.900499999999994,11.117500000000005,10.760000000000002,10.942999999999996
476,10.848499999999994,11.069500000000007,10.714500000000003,10.898999999999997
477,10.808499999999993,11.020000000000007,10.675500000000003,10.853499999999997
478,10.773499999999995,10.978500000000006,10.643500000000003,10.812999999999997
479,10.747999999999994,10.937500000000005,10.616500000000002,10.774999999999997
480,10.733499999999996,10.912000000000004,10.599000000000002,10.743999999999996
481,10.710499999999994,10.894500000000004,10.580000000000002,10.724499999999997
482,10.684499999999996,10.871000000000006,10.556000000000003,10.697999999999997
483,10.654499999999995,10.838500000000005,10.531500000000003,10.671999999999999
484,10.614499999999996,10.798500000000004,10.500500000000002,10.642499999999998
485,10.574499999999997,10.759000000000004,10.463500000000002,10.601999999999999
486,10.520499999999995,10.708500000000004,10.416000000000002,10.559499999999996
487,10.466499999999996,10.657000000000005,10.367500000000003,10.507499999999997
488,10.415499999999996,10.585000000000004,10.317500000000003,10.449999999999998
489,10.368999999999996,10.529500000000004,10.276500000000002,10.397999999999998
490,10.336499999999996,10.470500000000005,10.244500000000002,10.360499999999998
491,10.308499999999995,10.440000000000003,10.215500000000002,10.328499999999996
492,10.274499999999994,10.405500000000004,10.1895,10.300499999999996
493,10.223999999999995,10.354500000000003,10.1555,10.264999999999997
494,10.172999999999996,10.301000000000004,10.111,10.215499999999997
495,10.155999999999995,10.242000000000003,10.091000000000001,10.169999999999998
496,10.156499999999996,10.231000000000003,10.088000000000001,10.157499999999997
497,10.150499999999996,10.227000000000004,10.083,10.156499999999998
498,10.150999999999994,10.224500000000003,10.083,10.152999999999997
499,10.162499999999996,10.235000000000003,10.085,10.154999999999998
500,10.160999999999996,10.237500000000004,10.0905,10.164999999999996
501,10.165499999999996,10.243500000000004,10.0935,10.169499999999996
502,10.176499999999995,10.251500000000004,10.1005,10.177499999999997
503,10.185499999999996,10.266500000000004,10.109,10.185499999999996
504,10.194499999999996,10.273500000000006,10.117,10.192499999999997
505,10.202999999999998,10.281500000000005,10.127500000000001,10.204999999999997
506,10.214499999999997,10.291500000000006,10.1385,10.213499999999998
507,10.228999999999997,10.303000000000006,10.153,10.221999999999998
508,10.251999999999999,10.322000000000006,10.1705,10.238999999999999
509,10.273499999999999,10.347000000000005,10.1935,10.2625
510,10.290499999999998,10.364500000000007,10.206,10.282
511,10.300999999999998,10.379500000000007,10.2195,10.297
512,10.309999999999999,10.391000000000009,10.2245,10.3065
513,10.315000000000001,10.399500000000009,10.228,10.3145
514,10.315500000000002,10.402500000000009,10.230500000000001,10.321000000000002
515,10.319500000000001,10.40650000000001,10.2345,10.322500000000002
516,10.313000000000002,10.409500000000008,10.235499999999998,10.325500000000002
517,10.319000000000003,10.408000000000008,10.2405,10.321000000000002
518,10.333500000000003,10.418500000000007,10.247,10.326500000000001
519,10.331500000000002,10.422000000000008,10.258999999999999,10.341000000000001
520,10.339,10.425500000000007,10.2585,10.339000000000002
521,10.357,10.431000000000006,10.2715,10.346
522,10.3745,10.447000000000006,10.286999999999999,10.362000000000002
523,10.388,10.458500000000004,10.302499999999998,10.382000000000001
524,10.398499999999999,10.473500000000005,10.312499999999998,10.395500000000002
525,10.413999999999998,10.492000000000004,10.324499999999997,10.404000000000002
526,10.426499999999999,10.500000000000004,10.333999999999998,10.418000000000003
527,10.438999999999998,10.512500000000005,10.344499999999998,10.431500000000002
528,10.439499999999999,10.521000000000004,10.351499999999998,10.444
529,10.438499999999998,10.520000000000005,10.349499999999999,10.4425
530,10.445999999999998,10.526500000000004,10.354499999999998,10.440000000000001
531,10.459999999999997,10.534500000000005,10.358499999999998,10.447500000000002
532,10.489999999999998,10.564500000000004,10.381999999999998,10.466000000000001
533,10.512999999999996,10.594500000000004,10.403499999999998,10.4975
534,10.547499999999996,10.636000000000005,10.431499999999996,10.52
535,10.572999999999997,10.668500000000005,10.456999999999997,10.556000000000001
536,10.604499999999996,10.704000000000004,10.484999999999998,10.5815
537,10.635999999999996,10.745500000000003,10.514499999999996,10.613
538,10.631499999999996,10.773000000000003,10.517499999999997,10.641499999999999
539,10.626999999999995,10.765500000000003,10.508499999999998,10.635
540,10.592999999999996,10.757000000000003,10.483999999999998,10.626
541,10.549499999999997,10.720000000000004,10.445999999999998,10.590499999999999
542,10.493499999999996,10.676500000000006,10.3965,10.547999999999998
543,10.443999999999996,10.622000000000005,10.345499999999998,10.492999999999999
544,10.394499999999997,10.573000000000006,10.299499999999998,10.443999999999997
545,10.340499999999995,10.516500000000006,10.250499999999999,10.396499999999998
546,10.296499999999995,10.466500000000007,10.202,10.344499999999996
547,10.247999999999994,10.419500000000006,10.154499999999999,10.300499999999996
548,10.202999999999994,10.367000000000006,10.108499999999998,10.248499999999996
549,10.159499999999994,10.322500000000005,10.065999999999997,10.204999999999995
550,10.122999999999994,10.284500000000005,10.020999999999997,10.162499999999996
551,10.077499999999993,10.243500000000004,9.983999999999998,10.126499999999997
552,10.025499999999994,10.185500000000005,9.9385,10.078499999999996
553,9.988999999999994,10.139500000000004,9.901499999999999,10.027499999999996
554,9.941499999999994,10.085000000000004,9.858,9.990499999999997
555,9.896999999999995,10.035000000000004,9.815999999999999,9.941499999999996
556,9.851499999999994,9.977500000000003,9.771,9.896999999999997
557,9.800499999999996,9.921000000000003,9.724,9.851499999999998
558,9.776999999999996,9.869500000000004,9.697500000000002,9.803499999999996
559,9.752499999999996,9.848000000000004,9.679,9.783499999999997
560,9.753999999999996,9.823500000000005,9.673000000000002,9.763999999999998
561,9.757999999999997,9.824500000000004,9.677000000000001,9.765999999999998
562,9.773999999999997,9.832000000000003,9.689,9.767999999999999
563,9.782499999999997,9.844500000000002,9.6995,9.782999999999998
564,9.797999999999996,9.859000000000002,9.707,9.791999999999998
565,9.819999999999997,9.881000000000002,9.721,9.805499999999999
566,9.837499999999997,9.904500000000002,9.744,9.826999999999996
567,9.856499999999997,9.930500000000002,9.7665,9.847499999999997
568,9.858499999999996,9.964500000000003,9.7685,9.869999999999997
569,9.856499999999997,9.966500000000003,9.767999999999999,9.871999999999998
570,9.944499999999998,10.062500000000004,9.870499999999998,9.978499999999999
571,10.028499999999998,10.153500000000005,9.955499999999997,10.069499999999998
572,10.100499999999998,10.234000000000004,10.031499999999998,10.150499999999997
573,10.173999999999998,10.307500000000003,10.102999999999996,10.223999999999998
574,10.244499999999999,10.380000000000003,10.175999999999995,10.297499999999998
575,10.326999999999998,10.461000000000002,10.247999999999994,10.369499999999999
576,10.406499999999998,10.548000000000004,10.331499999999995,10.451999999999998
577,10.490999999999998,10.630500000000003,10.414999999999996,10.531499999999998
578,10.581,10.724000000000004,10.503999999999994,10.615499999999999
579,10.673999999999998,10.814000000000004,10.587999999999994,10.7045
580,10.760499999999997,10.908500000000002,10.680999999999994,10.794999999999998
581,10.853999999999997,10.998500000000003,10.765999999999995,10.883999999999999
582,10.931499999999998,11.081500000000002,10.845999999999995,10.974499999999999
583,11.0095,11.172000000000002,10.923499999999994,11.051499999999999
584,11.0765,11.244000000000003,10.993499999999994,11.129
585,11.136999999999999,11.308000000000003,11.061499999999993,11.197999999999999
586,11.197999999999999,11.363000000000003,11.119499999999993,11.2595
587,11.254499999999998,11.418000000000003,11.177499999999993,11.316500000000001
588,11.3345,11.466500000000002,11.250999999999994,11.370000000000001
589,11.414,11.55,11.331499999999995,11.45
590,11.3965,11.526000000000002,11.309499999999995,11.4225
591,11.378,11.508500000000002,11.286999999999995,11.402
592,11.357000000000001,11.488000000000003,11.265999999999995,11.380500000000001
593,11.326500000000001,11.471500000000002,11.241999999999996,11.358
594,11.307,11.447000000000003,11.219999999999995,11.329
595,11.2775,11.425500000000003,11.202499999999997,11.309999999999999
596,11.2575,11.396500000000003,11.168999999999997,11.284
597,11.242,11.376500000000004,11.150499999999997,11.266
598,11.2135,11.352000000000002,11.121999999999996,11.248999999999999
599,11.197500000000002,11.334500000000002,11.100499999999995,11.2205
600,11.182500000000001,11.325500000000003,11.080999999999994,11.203999999999999
601,11.171,11.315500000000004,11.063999999999995,11.186499999999999
602,11.155,11.307500000000001,11.049999999999995,11.172499999999998
603,11.123999999999999,11.283500000000002,11.019499999999997,11.155999999999997
604,11.1015,11.259500000000003,10.998999999999995,11.123999999999997
605,11.0815,11.236500000000003,10.976499999999996,11.101999999999997
606,11.068999999999999,11.226500000000003,10.960999999999997,11.083499999999997
607,11.056000000000001,11.216000000000003,10.944999999999997,11.069499999999996
608,11.0515,11.210000000000003,10.932999999999996,11.058499999999997
609,11.058499999999999,11.210500000000001,10.931999999999995,11.056999999999997
610,11.059,11.217500000000001,10.934999999999995,11.065499999999997
611,11.062,11.227500000000001,10.941999999999995,11.066499999999996
612,11.078999999999999,11.2385,10.954999999999995,11.073499999999996
613,11.0765,11.255500000000001,10.953499999999995,11.090999999999996
614,11.065999999999999,11.249,10.940499999999995,11.087999999999996
615,11.068,11.245500000000002,10.933499999999993,11.078999999999997
616,11.052499999999998,11.2405,10.928499999999993,11.074999999999996
617,11.029499999999999,11.224,10.908999999999992,11.057999999999996
618,11.020999999999997,11.2085,10.896499999999993,11.038499999999996
619,10.993499999999997,11.1925,10.88199999999999,11.025999999999996
620,10.963999999999999,11.168000000000001,10.85249999999999,11.001999999999997
621,10.925999999999998,11.133000000000001,10.82349999999999,10.975499999999997
622,10.910499999999999,11.101000000000003,10.797499999999989,10.940499999999997
623,10.913499999999999,11.088500000000002,10.79499999999999,10.926999999999996
624,10.879499999999998,11.090500000000002,10.76299999999999,10.931999999999995
625,10.847999999999999,11.061000000000002,10.729499999999991,10.896999999999995
626,10.814499999999999,11.0245,10.69549999999999,10.863999999999994
627,10.791499999999997,10.993500000000001,10.66899999999999,10.833499999999994
628,10.751499999999997,10.957,10.64049999999999,10.808499999999993
629,10.705499999999997,10.911000000000001,10.594499999999991,10.760499999999993
630,10.662499999999998,10.8755,10.55049999999999,10.718499999999993
631,10.615499999999997,10.819500000000001,10.501499999999991,10.667999999999994
632,10.567499999999997,10.7715,10.448499999999992,10.620499999999995
633,10.563499999999996,10.733,10.421999999999992,10.571999999999994
634,10.565999999999997,10.739,10.42849999999999,10.572499999999994
635,10.553499999999996,10.7305,10.415999999999991,10.572499999999994
636,10.558499999999999,10.729,10.41099999999999,10.561999999999994
637,10.572,10.7355,10.415999999999993,10.570999999999994
638,10.580499999999999,10.742500000000001,10.428999999999993,10.584499999999993
639,10.604,10.7565,10.439499999999994,10.601999999999993
640,10.6295,10.7725,10.463999999999993,10.625499999999992
641,10.648,10.796000000000001,10.486999999999993,10.645999999999992
642,10.668,10.823,10.508999999999993,10.666999999999993
643,10.701999999999998,10.8505,10.534499999999994,10.685499999999994
644,10.789499999999999,10.8955,10.611999999999995,10.725999999999994
645,10.874999999999998,10.993500000000001,10.696999999999994,10.808999999999994
646,10.937999999999999,11.0825,10.769999999999992,10.896999999999993
647,11.01,11.153500000000001,10.834499999999993,10.960999999999993
648,11.0945,11.237,10.910999999999992,11.035999999999992
649,11.1785,11.32,10.995499999999993,11.123999999999993
650,11.246,11.4055,11.066999999999993,11.206999999999994
651,11.326,11.4915,11.150499999999992,11.286499999999993
652,11.387,11.5885,11.216999999999993,11.374499999999994
653,11.421000000000001,11.632000000000001,11.271999999999993,11.437499999999993
654,11.4495,11.654,11.290999999999993,11.466499999999993
655,11.4915,11.689000000000002,11.334499999999993,11.497999999999992
656,11.524,11.722000000000003,11.377999999999993,11.540999999999993
657,11.546999999999999,11.750500000000002,11.406499999999992,11.566999999999993
658,11.573999999999998,11.778000000000002,11.427499999999991,11.584499999999995
659,11.5975,11.806500000000002,11.461999999999993,11.610999999999994
660,11.628499999999999,11.828500000000002,11.493999999999993,11.633999999999993
661,11.645,11.860500000000002,11.511499999999993,11.667999999999994
662,11.6525,11.871000000000002,11.527499999999993,11.684999999999993
663,11.654,11.871000000000002,11.532999999999992,11.691999999999995
664,11.644,11.861,11.526499999999992,11.685999999999995
665,11.6305,11.838500000000002,11.517999999999992,11.682499999999994
666,11.635,11.819000000000003,11.515499999999992,11.665999999999993
667,11.617999999999999,11.811500000000002,11.50699999999999,11.668999999999993
668,11.603,11.798500000000002,11.48799999999999,11.650499999999994
669,11.5865,11.786500000000002,11.47299999999999,11.637499999999992
670,11.5795,11.761000000000003,11.46549999999999,11.617499999999993
671,11.567999999999998,11.748500000000003,11.44949999999999,11.608499999999992
672,11.567999999999998,11.720000000000002,11.45349999999999,11.589999999999993
673,11.593499999999997,11.7405,11.46099999999999,11.594999999999992
674,11.634999999999998,11.779500000000002,11.49499999999999,11.622499999999992
675,11.663499999999997,11.817000000000002,11.52849999999999,11.66399999999999
